,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
126,126,136,Religion,Unknown,Religion destroys pretty much everything it touches,1,"['religion', 'destroy', 'pretty', 'much', 'touch']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
127,127,137,Race,Malay,"Jojo, a malaysian, who practices muay thai which is a thai martial arts, saying that silat, his country's own martial arts looks funny.",0,"['malaysian', 'practice', 'martial', 'art', 'say', 'martial', 'art', 'look', 'funny']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
128,128,138,Race,Malaysian,"All Malaysians are racists, but none will admit they are more racist than the other.",0,"['malaysian', 'resist', 'none', 'admit', 'racism']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
129,129,139,Race,Indian,Imagine being Indian cow,1,['imagine'],"['tell', 'truth', 'imagine', 'say', 'real', 'apparently', 'mal', 'be', 'confidently', 'flat']"
130,130,140,Race,Malaysian,"This is fundamentally 1 of the biggest flaws of Malaysian society, which is the total ignorance of rules/laws.",0,"['fundamentally', 'big', 'flaw', 'malaysian', 'society', 'total', 'ignorance', 'ruleslaw']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
131,131,140,Race,Malaysian,"Double parking, running red lights, all kinds of bribing, and many more.",0,"['double', 'parking', 'run', 'red', 'light', 'kind', 'bring', 'many']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
132,132,140,Race,Malaysian,"And when it happens between diff ethnicity, racism comes out to play.",0,"['happen', 'ethnicity', 'racism', 'come', 'play']","['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
133,133,141,Religion,Others,Been in israel for religious purposes ( back then ) and I can personally admit that the people whom I've meet along the way are warm and welcoming.,0,"['religious', 'purpose', 'back', 'personally', 'admit', 'people', 'meet', 'way', 'warm', 'welcoming']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
134,134,141,Religion,Others,"Well , idk about the rest of em , but I never encountered a problem there.",0,"['ink', 'rest', 'never', 'encounter', 'problem']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
135,135,141,Religion,Others,Well it is just my personal opinion.,0,"['personal', 'opinion']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
136,136,141,Religion,Others,Scroll pass if this hurts you in any form.,0,"['roll', 'hurt', 'form']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
137,137,144,Race,Malay,Malays cannot pay rent on time.,1,"['always', 'default', 'rent', 'time']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
138,138,144,Race,Malay,Don't rent your room to them.,1,"['rent', 'room']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
139,139,145,Race,Malaysian,"As a foreigner with local relatives, I'm starting to grasp how a lot things function in Malaysia.",0,"['foreigner', 'local', 'relative', 'start', 'grasp', 'lot', 'thing', 'function', 'malaysia']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
140,140,145,Race,Malaysian,"I think some customs/cultural practices/social norms are honestly holding the whole population back, which is a shame because this country is so much more capable and has such a huge potential.",0,"['think', 'customscultural', 'practicessocial', 'form', 'honestly', 'hold', 'whole', 'population', 'back', 'shame', 'country', 'much', 'capable', 'huge', 'potential']","['country', 'land', 'history', 'culture', 'back', 'go', 'write', 'run', 'original', 'manner']"
141,141,146,Race,Malay,"Firstly, I will start with the Malay stereotype.",0,"['firstly', 'start', 'malay', 'stereotype']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
142,142,146,Race,Malay,We are accused of being okay with cronyism and corruption.,0,"['accuse', 'okay', 'cronyism', 'corruption']","['trust', 'mind', 'rely', 'accuse', 'nonalway', 'corrupt', 'fame', 'cronyism', 'corruption', 'loyalty']"
143,143,146,Race,Malay,Some accused us of relying on �tongkat� and being unable to compete fairly with non-Malays.,0,"['accuse', 'rely', 'unable', 'compete', 'fairly', 'nonalway']","['trust', 'mind', 'rely', 'accuse', 'nonalway', 'corrupt', 'fame', 'cronyism', 'corruption', 'loyalty']"
144,144,146,Race,Malay,People also say we are too religious and conservative.,0,"['people', 'also', 'say', 'religious', 'conservative']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
145,145,147,Race,Chinese,the local Chinese care more about Jay Chou than Skuad Harimau.,0,"['local', 'chinese', 'care', 'harimau']","['chinese', 'people', 'rice', 'face', 'student', 'citizenship', 'chinaman', 'indicate', 'grant', 'always']"
146,146,148,Race,Malay,Malays are a majority of civil service staff.,0,"['always', 'majority', 'civil', 'service', 'staff']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
147,147,148,Race,Malay,"For this, we are also accused of caring only for a government that gives handouts.",0,"['also', 'accuse', 'dare', 'government', 'give', 'handout']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
148,148,153,Race,Malay,Are the Malays so low on integrity that they can't decide for themselves?,0,"['always', 'low', 'integrity', 'decide']","['trust', 'mind', 'rely', 'accuse', 'nonalway', 'corrupt', 'fame', 'cronyism', 'corruption', 'loyalty']"
149,149,153,Race,Malay,"How long are they gonna continue diperbodohkan oleh all these racist ideals brought on by politicians , the media etc.",0,"['long', 'donna', 'continue', 'diperbodohkan', 'ole', 'racism', 'ideal', 'bring', 'politician', 'medium']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
150,150,154,Race,Chinese,"you don't care about our football, go back to your own country",1,"['care', 'football', 'go', 'back', 'country']","['country', 'land', 'history', 'culture', 'back', 'go', 'write', 'run', 'original', 'manner']"
151,151,155,Gender,Female,"newsflash , nobody fckn cares about woman",1,"['newsflash', 'care', 'woman']","['woman', 'man', 'sex', 'female', 'feminist', 'look', 'want', 'marry', 'love', 'rate']"
152,152,156,Religion,Islam,"his country is literally heading to a hopeless path , no wonder people are leaving due to all these islamic supremacist shits becoming more prominent than ever.",0,"['country', 'literally', 'head', 'hopeless', 'path', 'wonder', 'people', 'leave', 'due', 'islamic', 'supremacist', 'ship', 'become', 'prominent', 'ever']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
153,153,158,Race,Multiple,"Holy shit this country really is full of racial and religious fanatics, if you're not malay, you're no.1 goal HAS to be leaving this country 1st.",0,"['country', 'really', 'full', 'racial', 'religious', 'lunatic', 'malay', 'goal', 'leave', 'country']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
154,154,159,Race,Multiple,"Non-Malays happy to criticise the civil service but not want to join them, how do you expect change to happen?",1,"['onalway', 'happy', 'criticise', 'civil', 'service', 'want', 'join', 'expect', 'change', 'happen']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
155,155,159,Race,Multiple,"Be the change you want to see, but yet I see many of you preferring to go to the private sector instead of yourselves serving the rakyat.",1,"['change', 'see', 'yet', 'see', 'many', 'prefer', 'go', 'private', 'sector', 'instead', 'serve', 'rakyat']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
156,156,159,Race,Multiple,So of course the Malays will work in the government.,1,"['course', 'always', 'work', 'government']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
157,157,159,Race,Multiple,"We always have since before we gained independence from the British, and still continue to serve the country that way.",1,"['always', 'gain', 'independence', 'british', 'still', 'continue', 'serve', 'country', 'way']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
158,158,160,Race,Unknown,"you don't speak my language, then do not bother, you will not get the job",1,"['speak', 'language', 'bother', 'get', 'job']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
159,159,161,Race,Multiple,So of course only the Malays should work in the government.,1,"['course', 'always', 'work', 'government']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
160,160,161,Race,Multiple,"We always have since before we gained independence from the British, and still continue to serve the country that way.",1,"['always', 'gain', 'independence', 'british', 'still', 'continue', 'serve', 'country', 'way']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
161,161,162,Race,Multiple,Don't call yourself Malaysian if you cannot speak Bahasa Malaysia,1,['call'],"['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
162,162,163,Religion,Christianity,these Christians will usually not want to mix with others.,1,"['christian', 'usually', 'want', 'mix', 'other']","['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
163,163,164,Race,Chinese,I don't like this chinese.,0,[],"['else', 'let', '', '', '', '', '', '', '', '']"
164,164,164,Race,Chinese,He is a banana.,0,[],"['else', 'let', '', '', '', '', '', '', '', '']"
165,165,165,Race,Malay,"If the person wears a tudung, the hiring manager assumes they will get pregnant every year or is too conservative and cannot do work.",0,"['person', 'wear', 'dung', 'hire', 'manager', 'assume', 'get', 'pregnant', 'year', 'conservative', 'unmake', 'work']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
166,166,165,Race,Malay,Or is lazy and will steal company time to pray too much.,0,"['lazy', 'steal', 'company', 'time', 'pray', 'much']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
167,167,166,Race,Malay,These stereotypes are unfair.,0,"['stereotype', 'unfair']","['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
168,168,166,Race,Malay,"We Malays want to improve the economy and our livelihood, we want to work hard at our jobs.",0,"['always', 'want', 'improve', 'economy', 'livelihood', 'want', 'work', 'hard', 'job']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
169,169,166,Race,Malay,"But already at hiring, these assumptions stop our fair chance.",0,"['already', 'hire', 'assumption', 'stop', 'fair', 'chance']","['bump', 'access', 'housing', 'sell', 'easy', 'sure', 'feed', 'acquire', 'assumption', 'asset']"
170,170,166,Race,Malay,"Why do you think Malays prefer to set up their own SMEs, join GLC or go work in civil service?",0,"['think', 'always', 'prefer', 'set', 'sme', 'join', 'glc', 'go', 'work', 'civil', 'service']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
171,171,167,Race,Indian,Indians will always trash your place.,1,"['always', 'trash', 'place']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
172,172,167,Race,Indian,You sure you want to rent it to them?,1,"['sure', 'want', 'rent']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
173,173,170,Race,Malaysian,"Basically all malaysians are racist, this is a fact.",0,"['basically', 'malaysian', 'racism', 'fact']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
174,174,170,Race,Malaysian,"Its just depends how racist u are, and in what way.",0,"['depend', 'racism', 'way']","['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
175,175,170,Race,Malaysian,"As long as not at retard level, u are normal.",0,"['long', 'retard', 'level', 'normal']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
176,176,171,Race,Indian,This is Indian culture.,0,['culture'],"['country', 'land', 'history', 'culture', 'back', 'go', 'write', 'run', 'original', 'manner']"
177,177,172,Race,Malaysian,We Malaysians hate every single race equally lol,0,"['malaysian', 'hate', 'single', 'race', 'equally']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
178,178,173,Race,Multiple,"While many generals were sympathetic and caring towards everyone under their care, the little Napoleons in the ministry of defence � the civil servants with authority � made policies pertaining to promotion and enforced an unwritten regulation and a quota system regarding non-Malays.",0,"['many', 'general', 'sympathetic', 'dare', 'care', 'little', 'napoleon', 'ministry', 'defence', 'civil', 'servant', 'authority', 'make', 'policy', 'pertain', 'promotion', 'enforce', 'unwritten', 'regulation', 'quota', 'system', 'regard', 'nonalway']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
179,179,174,Race,Multiple,politicians were also to blame for outrageous statements questioning the loyalty of non-Malays,0,"['politician', 'also', 'blame', 'outrageous', 'statement', 'question', 'loyalty', 'nonalway']","['trust', 'mind', 'rely', 'accuse', 'nonalway', 'corrupt', 'fame', 'cronyism', 'corruption', 'loyalty']"
180,180,175,Race,Multiple,"Patriotism regarding non-Malays, in particular the Chinese and Indians, in the military has never been an issue.",0,"['patriotism', 'regard', 'nonalway', 'particular', 'chinese', 'military', 'differ', 'issue']","['chinese', 'people', 'rice', 'face', 'student', 'citizenship', 'chinaman', 'indicate', 'grant', 'always']"
181,181,176,Race,Multiple,non-Malay officers and men fought gallantly alongside their Malay brothers-in-arms.,0,"['nonmalay', 'officer', 'man', 'fight', 'gallantly', 'malay', 'brothersinarm']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
182,182,177,Race,Multiple,I strive to encourage more non-Malays to join the Armed Forces,0,"['encourage', 'nonalway', 'join', 'armed', 'force']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
183,183,178,Race,Malay,Malays have Bumiputera policies yet they complains that other races are racists.,0,"['always', 'bumiputera', 'policy', 'yet', 'complain', 'race', 'resist']","['boycott', 'protest', 'cheap', 'buy', 'product', 'complain', 'nonhall', 'fuel', 'historically', 'essential']"
184,184,179,Race,Multiple,Nons dont want to join civil servise because of the continual discrimination and institunalised islamisation.,0,"['son', 'want', 'join', 'civil', 'service', 'continual', 'discrimination', 'institunalise', 'islamisation']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
185,185,179,Race,Multiple,"Look at when our country independence, there were many non Malays hired by British.",0,"['take', 'country', 'independence', 'many', 'non', 'always', 'hire', 'british']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
186,186,179,Race,Multiple,"But after independence, orang kito hire orang kito.",0,['kit'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
